ims_farmer,ims_other,ims_public_em,ims_stable_ag,ims_stable_non_ag,ims_casual_ag,ims_casual_non_ag,ims_prof_self_em,ims_no_income,shocks_conflict,shocks_naturalhazard,shocks_lostwork,shocks_foodprices,shocks_cantworkbusiness,shocks_accesseconomy,no_accessmarket,edu_higher,edu_secondary,edu_primary,edu_low,rural,children_0_4,hoh_female,fies_ateless,fies_fewfoods,fies_healthy,fies_hungry,fies_worried,fies_ranout,fies_whlday,fies_skipped,fcs_stap,fcs_pulse,fcs_dairy,fcs_pr,fcs_veg,fcs_fruit,fcs_fat,fcs_sugar,fcs_borderline_poor,cs_stress_hh_assets,cs_stress_spent_savings,cs_stress_credit,cs_stress_borrowed_money,cs_crisis_sold_prod_assets,cs_crisis_no_school,cs_crisis_reduced_health_exp,cs_crisis_childwork,cs_crisis_consumed_seed_stocks,cs_emergency_sold_house,cs_emergency_hh_risk,cs_emergency_sold_last_draught,cs_emergency_hh_migration,hh_debt_more,survey_id,agri_hhd,hh_size,not_improved_drinking_water,tot_income,income_reduced,covid_goodstransp,covid_marketclosed
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2216515763341038854,0,4,0,950000,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0,1,0,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,U2218750903849645829,0,5,1,250000,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2222445338309069484,0,3,0,250000,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,U222643645343930630,1,6,0,100000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0,0.8571428571428571,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2228392613567124532,0,5,0,300000,0.6666666666666666,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.2857142857142857,1,0.42857142857142855,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,U223166398130973049,0,4,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0.7142857142857143,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,U2243056063855995004,0,3,0,100000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,1,0,0.7142857142857143,0.5714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2244382753776709152,0,6,1,800000,0.3333333333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2245284487884974402,0,3,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,1,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2257071745553023945,0,3,0,950000,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.14285714285714285,0,0.42857142857142855,0,0.42857142857142855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U2259964422336487232,0,4,0,550000,0,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U2261006428526886193,0,7,0,350000,0.6666666666666666,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,1,0,0,0,0,1,1,0.8571428571428571,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,U2261195823188069118,0,4,0,60000,0.3333333333333333,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8571428571428571,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,U2264632982495356147,0,0,0,450000,0.6666666666666666,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,U226556130090618423,0,3,0,600000,0.6666666666666666,0,0
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.7142857142857143,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,U2271180480010518494,1,5,0,60000,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.8571428571428571,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U2271490551604322755,0,5,0,1000000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0.7142857142857143,0,1,0.5714285714285714,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,U2276304086671047287,0,3,0,250000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2304913325147720629,1,2,0,1000000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,U2310312691572044131,0,6,0,350000,0.6666666666666666,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8571428571428571,1,0.7142857142857143,0,0.2857142857142857,0.5714285714285714,0.8571428571428571,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,U2311577345814821706,0,2,0,100000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0.5714285714285714,1,0,0.5714285714285714,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,U2313650170986469607,0,5,0,300000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2317577971334509414,0,7,0,0,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2337131692895111373,0,8,0,150000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.2857142857142857,0,0,0.5714285714285714,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2346464258498753123,0,1,1,500000,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0.7142857142857143,1,0.42857142857142855,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,U2348319776998809790,1,5,0,200000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2857142857142857,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U235104287498701838,0,4,0,200000,0.3333333333333333,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,U238145416091505123,0,3,0,200000,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0.2857142857142857,1,0,0,0.8571428571428571,0,0.8571428571428571,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,U2385398671907679426,0,2,0,50000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0,0,0.42857142857142855,0,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U2400611167046926290,0,0,0,850000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0.5714285714285714,0,1,0.5714285714285714,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,U2402718292980713568,0,8,0,500000,0.3333333333333333,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0.5714285714285714,0.5714285714285714,0,0,0.7142857142857143,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,U2405688776435258843,0,3,0,250000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0.5714285714285714,0.8571428571428571,1,0.5714285714285714,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U2407269839801947908,0,8,0,500000,0.3333333333333333,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4,0,1,1,1,0,0,0,0,0,0,1,1,0.5714285714285714,0,0.8571428571428571,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,U2420484954981764739,0,0,0,0,0.6666666666666666,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2426112683122093777,0,4,0,500000,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.2857142857142857,1,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,U2431729171943140933,0,7,0,500000,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,1,0,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U2434429055293840244,0,2,0,150000,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2440469373301245596,0,2,0,500000,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0.5714285714285714,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,U245644760108747381,1,2,0,270000,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2460353629141070602,0,1,0,250000,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.5714285714285714,1,0.5714285714285714,0,0.42857142857142855,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,U2460939502253953774,1,5,0,90000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0,0.42857142857142855,0.7142857142857143,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,U2462491406383004776,0,5,0,200000,1,0,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8571428571428571,0.5714285714285714,0,0,0,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U2463911378905333673,0,2,0,50000,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2478473290703633810,0,1,1,200000,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U248199224513251726,0,8,0,600000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0.7142857142857143,1,0.42857142857142855,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,U2482234191705319986,0,4,0,100000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.42857142857142855,1,0,0,0,0,0.2857142857142857,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,U2482670692733190510,0,4,1,250000,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.5714285714285714,0.7142857142857143,0,0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2488616697656201905,0,5,0,220000,0.6666666666666666,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.5714285714285714,1,0.42857142857142855,0,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,U2489326958274605847,0,4,0,200000,0.3333333333333333,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0.8571428571428571,1,0.2857142857142857,0,0.8571428571428571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,U2489517610046154724,1,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0.8571428571428571,1,0.7142857142857143,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,U2495208961698299789,0,4,0,150000,0.3333333333333333,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2495653166477834664,0,4,0,1000000,0.3333333333333333,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0.8571428571428571,0.8571428571428571,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,U2496538174743618454,1,7,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0.8571428571428571,0,0.7142857142857143,0,0.5714285714285714,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,U2511693796398015319,0,3,0,50000,0.6666666666666666,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0.7142857142857143,0.8571428571428571,0.5714285714285714,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,U2512075317884158917,0,7,0,300000,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.5714285714285714,0,0,0.5714285714285714,0.7142857142857143,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,U2517786473916373934,0,3,1,350000,0.3333333333333333,0,0
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0.8571428571428571,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,U2520272385457212262,0,4,0,150000,0.3333333333333333,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0.8571428571428571,1,0.7142857142857143,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,U2527721067019696206,0,5,0,0,0.3333333333333333,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,1,1,1,0,1,0,0,0,0,0.2857142857142857,1,0.14285714285714285,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,U252783138392457120,1,5,1,200000,0.6666666666666666,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0,0,0.5714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U252828401923436299,0,7,0,100000,0.3333333333333333,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5714285714285714,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2537923930546424233,0,3,0,400000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0.7142857142857143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U2539290053810690261,0,5,1,100000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.7142857142857143,1,1,0,1,0.42857142857142855,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,U2539662080195707455,0,3,0,150000,0.6666666666666666,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,U2539990026477433824,0,3,0,400000,0.6666666666666666,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.5714285714285714,0.42857142857142855,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,U254439147926107172,1,3,1,200000,0.6666666666666666,1,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0.5714285714285714,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2549469503065978352,0,4,0,500000,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5714285714285714,1,0,0,0.5714285714285714,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2552878531465548891,0,2,0,200000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0.7142857142857143,0,0,0,0.8571428571428571,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,U2555830905690601203,0,3,0,250000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.7142857142857143,1,0,0.42857142857142855,0,0,0.7142857142857143,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,U2559327226604848798,0,4,0,200000,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0.7142857142857143,1,0.42857142857142855,0.8571428571428571,0.7142857142857143,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,U2562628492997049747,0,3,0,50000,0.6666666666666666,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.8571428571428571,1,0.5714285714285714,0.42857142857142855,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,U2565296076293853810,0,5,0,1000000,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.8571428571428571,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,U2571227876449234199,1,5,1,160000,0,1,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.5714285714285714,1,0,0.5714285714285714,0.8571428571428571,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,U2576841690562811309,0,9,0,550000,0.6666666666666666,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,U2576970999046315573,0,2,0,120000,0.3333333333333333,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0,0,0,0.42857142857142855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U2579696157534938868,0,3,0,0,0.6666666666666666,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2588221654346618684,0,2,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0.7142857142857143,0.42857142857142855,0.5714285714285714,0,0.8571428571428571,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,U2590496126176358899,0,5,0,250000,0.6666666666666666,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0.2857142857142857,0,0.7142857142857143,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2592139319112156118,1,3,0,300000,0.6666666666666666,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,1,0.42857142857142855,0.2857142857142857,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2593963930223477739,0,3,0,200000,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,1,0.5714285714285714,0,0.14285714285714285,0,0.8571428571428571,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,U2618176531332007940,0,3,0,300000,0.6666666666666666,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0.5714285714285714,1,0.5714285714285714,0,1,0.5714285714285714,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,U2630085204887738940,0,9,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0.7142857142857143,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,U2632556982493106870,0,5,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.42857142857142855,0,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U2633725717476227676,0,8,0,400000,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,U2635064550473164031,1,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1,0,0,1,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U2635715557702482811,0,4,0,250000,0.3333333333333333,0,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0.7142857142857143,1,0.42857142857142855,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,U2638420717342826522,0,4,0,350000,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.5714285714285714,1,0.42857142857142855,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,U2653643033483613586,1,6,0,150000,0.3333333333333333,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5714285714285714,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,U2659019212098050401,0,2,0,80000,0.6666666666666666,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,1,0,0,0.5714285714285714,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,U2663023179544395993,0,6,1,190000,0,0,0
